1111,3333,6666,jday,mon,day,yr,precip,snofall,snomlt,et,pet,wateryld,perc,lai,tmx,tmn,tmpav,solarad,phubas,swatFlow,URMD,URLD,UCOM,UTRN,UIDU,AGRC,ORCD,PAST,AGRL,FRSD,FRSE,FRST,RNGE,RNGB,BARR,WETN,WATR,ARha,CMdy,CMeu,FLca,FLeu,GLca,GLdy,GLeu,GLhu,GLmo,HSdy,HSeu,LPca,LPdy,LPha,LVgl,LVha,PZha,PZpi,RGca,slopeBand1,slopeBand2,slopeBand3,water,eBand1,eBand2,eBand3,eBand4,eBand5,eBand6,eBand7,eBand8,eBand9,eBand10,eBand11
0,0,0,29,1,29,2008,22.2,0,0,0.202,0.376,13.1,0.262,3.11E-02,7.52,3.02,5.27,0.71,3.46E-02,14.30475784,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,30,1,30,2008,22.9,0,0,0.54,1.04,14.4,0.282,3.11E-02,4.42,-7.81E-02,2.17,2.33,3.52E-02,15.70573928,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,31,1,31,2008,4.72,0,0,0.559,1.07,12.6,0.259,3.11E-02,4.78,0.282,2.53,2.96,3.60E-02,12.83004054,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,32,2,1,2008,0.1,4.44E-02,4.44E-02,0.833,1.61,10.8,0.229,3.11E-02,4.23,-2.67,0.777,5.18,3.63E-02,10.76543631,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,33,2,2,2008,5.77,2.57,2.57,0.511,0.976,9.92,0.214,3.11E-02,4.36,-2.54,0.907,2.22,3.65E-02,10.24928526,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,34,2,3,2008,23.8,0,0,0.329,0.62,12.1,0.244,3.11E-02,6.34,-0.558,2.89,0.884,3.74E-02,13.49366332,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,35,2,4,2008,14.8,0,0,0.366,0.692,12.2,0.249,3.11E-02,5.6,-1.3,2.15,5.25,3.81E-02,13.05124813,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,36,2,5,2008,11.4,0,0,0.294,0.551,12,0.246,3.11E-02,7.89,0.991,4.44,2.16,3.94E-02,12.60883294,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,37,2,6,2008,13.3,0,0,0.491,0.934,12.1,0.247,3.11E-02,6.43,-0.473,2.98,6.84,4.03E-02,12.75630467,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,38,2,7,2008,3.95,0,0,0.302,0.565,10.8,0.228,3.11E-02,9.49,2.59,6.04,1.34,4.22E-02,10.98664391,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,39,2,8,2008,4.84E-02,0,0,0.25,0.476,9.24,0.202,3.11E-02,9.04,2.14,5.59,1.29,4.39E-02,9.216983145,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,40,2,9,2008,0,0,0,0.481,0.931,7.96,0.18,3.11E-02,8.11,1.21,4.66,7.16,4.53E-02,7.963473437,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,41,2,10,2008,0,0,0,0.243,0.471,6.86,0.161,3.11E-02,5.49,-1.41,2.04,7.62,4.59E-02,6.680469383,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,42,2,11,2008,4.84E-02,0,0,0.553,1.06,5.93,0.144,3.11E-02,6.02,-0.878,2.57,7.95,4.67E-02,5.773518242,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,43,2,12,2008,0,0,0,0.439,0.848,5.13,0.13,3.11E-02,6.44,-0.458,2.99,7.97,4.76E-02,4.991918071,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,44,2,13,2008,0,0,0,0.402,0.775,4.45,0.117,3.11E-02,6.24,-0.664,2.79,8.27,4.85E-02,4.328295285,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,45,2,14,2008,0,0,0,0.325,0.624,3.87,0.106,3.11E-02,4,-2.9,0.547,8.3,4.87E-02,3.760529123,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,46,2,15,2008,0,0,0,0.365,0.701,3.37,9.66E-02,3.11E-02,3.81,-3.09,0.362,7.95,4.88E-02,3.266498827,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,47,2,16,2008,4.84E-02,4.17E-02,0,0.346,0.653,2.93,8.81E-02,3.11E-02,1.63,-5.27,-1.82,8.75,4.88E-02,2.853577982,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,48,2,17,2008,0,0,0,0.372,0.712,2.56,8.06E-02,3.11E-02,0.267,-6.63,-3.18,9.32,4.88E-02,2.425909964,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,49,2,18,2008,0,0,0,0.568,1.09,2.24,7.34E-02,3.11E-02,1.48,-5.42,-1.97,9.56,4.88E-02,2.11621933,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,50,2,19,2008,0,0,4.17E-02,0.648,1.24,1.97,6.76E-02,3.11E-02,2.1,-4.8,-1.35,9.71,4.88E-02,1.843396629,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,51,2,20,2008,14.6,14.6,4.6,0.183,0.345,1.94,6.62E-02,3.11E-02,3.25,-3.65,-0.203,5.62,4.89E-02,2.683985492,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,52,2,21,2008,22.6,0,9.92,0.341,0.631,4.92,0.107,3.11E-02,8.69,1.79,5.24,0.853,5.05E-02,6.05371453,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
0,0,0,53,2,22,2008,3.86,0,0,0.54,1.01,5.6,0.124,3.11E-02,9.74,2.84,6.29,3.63,5.24E-02,5.618672925,0,0,0,0,0,0,0,0,0,0,0,0,34.5,27.63,37.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1.39,2.45,96.16,0,0,9.09,13.1,14.78,14.73,13.7,13.61,13.15,6.49,1.32,0.2
